device,first_payment_amount,age,city,number_of_cards,payments_initiated,payments_failed,payments_completed,payments_completed_amount_first_7days,reward_purchase_count_first_7days,coins_redeemed_first_7days,is_referral,visits_feature_1,visits_feature_2,given_permission_1,given_permission_2,user_id,is_churned
oneplus,100,27,Mysore,1,2,0,1,100,0,0,TRUE,0,0,1,1,194617,0
apple,100,27,Bangalore,1,3,1,2,169,,0,FALSE,0,0,1,1,325426,0
oneplus,100,27,Kanchipuram,1,3,1,1,100,3,70,TRUE,0,0,1,1,293530,0
xiaomi,100,27,Krishnagiri,5,5,2,3,396,5,140,FALSE,0,0,1,1,459216,0
oneplus,101,27,Chennai,1,2,0,1,101,3,70,FALSE,0,0,1,1,434419,0
vivo,101,27,Jaipur,3,2,1,1,0,3,70,FALSE,0,0,1,1,235742,0
xiaomi,101,27,Pune,1,1,0,1,101,0,0,TRUE,0,0,1,1,14055,0
apple,101,27,NCR,1,1,0,1,101,2,70,FALSE,0,0,1,0,165604,0
apple,101,27,Mumbai,5,1,0,1,101,0,0,FALSE,0,0,1,1,478831,0
oppo,101,27,Anantapur,0,1,0,1,101,5,20,TRUE,1,0,0,1,46952,0
samsung,101,27,Mumbai,3,2,0,1,101,3,70,FALSE,0,0,1,0,160712,0
asus,101,27,Chennai,1,2,0,1,101,,0,TRUE,2,0,0,1,27175,0
apple,102,27,Bangalore,1,1,0,1,102,3,70,FALSE,0,0,1,1,488703,0
xiaomi,102,27,Bangalore,2,3,1,1,102,0,0,FALSE,0,0,0,1,119825,0
xiaomi,102,27,Hyderabad,2,1,0,1,102,1,3,TRUE,0,0,1,1,151735,0
xiaomi,102,27,Ahmedabad,2,1,0,1,102,3,87,TRUE,0,0,1,1,474691,0
xiaomi,102,27,Bangalore,1,1,0,1,102,3,70,FALSE,0,0,1,1,83583,0
apple,102,27,Sri Ganganagar,1,2,0,2,123,1,3,FALSE,0,0,1,1,482663,0
oppo,103,27,Hyderabad,2,1,0,1,103,,0,TRUE,0,0,1,0,96098,0
samsung,103,27,Bangalore,8,14,2,9,657,17,543,FALSE,1,2,1,1,206988,0
apple,103,27,Bangalore,1,1,0,1,103,3,70,FALSE,0,0,1,1,138970,0
oneplus,103,27,Chandigarh,1,2,0,1,0,0,0,FALSE,1,0,1,1,104962,0
oppo,103,27,NCR,1,1,0,1,103,3,70,FALSE,1,0,1,1,211369,0
apple,103,27,Bhuj,1,2,0,1,103,3,70,FALSE,3,0,1,1,275094,0
samsung,103,27,,1,1,0,1,103,1,3,FALSE,1,0,1,1,468768,0
xiaomi,103,27,Hyderabad,2,4,0,2,158,0,0,TRUE,0,0,1,0,29966,0
apple,103,27,NCR,2,3,0,1,103,2,53,FALSE,0,0,1,1,502540,0
apple,104,27,Bharuch,3,4,2,2,110,1,50,FALSE,1,0,1,1,498842,0
xiaomi,104,27,,0,1,0,1,104,3,87,FALSE,,,1,1,454791,0
samsung,104,27,Jaipur,5,11,3,3,122,5,110,FALSE,0,0,1,1,434938,0
samsung,104,27,Mumbai,2,1,0,1,104,1,3,FALSE,0,0,1,1,345203,0
xiaomi,104,27,,1,6,2,1,104,3,103,FALSE,1,0,1,1,331309,0
google,104,27,Coimbatore,4,2,0,2,274,7,240,FALSE,1,1,1,1,185739,0
oneplus,104,27,Ahmedabad,0,4,1,1,104,3,70,FALSE,1,0,0,1,60456,0
apple,105,27,Mumbai,4,4,0,2,257,6,140,FALSE,0,0,1,1,56850,0
oneplus,105,27,Pune,2,1,0,1,105,1,3,TRUE,0,0,1,1,195770,0
xiaomi,105,27,Kanchipuram,1,3,1,2,207,3,70,TRUE,0,0,1,0,376243,0
vivo,105,27,Vijayawada,1,3,2,1,105,,0,FALSE,0,0,1,1,371981,0
apple,105,27,Chennai,2,1,0,1,105,2,53,FALSE,,,1,1,76482,0
samsung,106,27,Bangalore,1,1,0,1,106,3,70,FALSE,0,0,1,1,301861,0
oppo,106,27,Bangalore,2,5,2,2,206,6,157,FALSE,3,1,1,1,53733,0
oneplus,106,27,Mumbai,2,3,1,1,106,0,83,TRUE,0,0,1,1,33298,0
oneplus,107,27,Pune,1,1,0,1,0,3,70,FALSE,0,1,1,1,247476,0
oneplus,108,27,NCR,1,1,0,1,108,2,70,FALSE,0,0,1,1,35476,0
realme,108,27,Bangalore,2,10,2,6,229,13,170,FALSE,3,0,1,1,55329,0
oneplus,108,27,Amravati,2,2,0,2,122,0,0,TRUE,0,0,1,1,387763,0
oneplus,109,27,NCR,1,1,0,1,109,0,0,FALSE,0,0,1,1,269332,0
xiaomi,109,27,Bhopal,2,3,1,1,109,3,70,FALSE,0,0,0,0,226955,0
oneplus,109,27,Mangalore,2,1,0,1,109,3,70,FALSE,0,0,1,1,384172,0
oneplus,109,27,Mumbai,1,1,0,1,109,3,70,FALSE,0,0,1,1,314321,0
vivo,110,27,Jaipur,3,1,0,1,110,3,70,FALSE,0,0,1,1,401862,0
samsung,110,27,Bangalore,1,1,0,1,0,3,70,FALSE,1,0,1,1,255441,0
apple,110,27,Karnal,1,2,0,1,110,3,70,FALSE,0,0,1,0,433268,0
samsung,110,27,Bangalore,2,1,0,1,110,0,0,TRUE,0,0,1,1,372047,0
xiaomi,111,27,Hyderabad,2,2,0,1,111,3,87,TRUE,0,0,1,1,39816,0
realme,111,27,Patna,1,1,0,1,111,3,70,FALSE,1,1,1,1,376502,0
apple,113,27,Udaipur,3,2,0,2,224,0,0,FALSE,0,0,1,1,99540,0
oneplus,113,27,,2,4,2,1,113,3,70,FALSE,1,0,1,1,503381,0
oneplus,113,27,NCR,1,1,0,1,113,0,0,FALSE,0,0,1,1,126849,0
realme,113,27,Chennai,1,3,1,1,113,1,3,FALSE,0,0,1,1,274936,0
xiaomi,113,27,,2,2,1,1,113,3,103,FALSE,0,2,1,1,486177,0
oneplus,114,27,Mumbai,1,3,0,1,114,0,0,FALSE,0,0,1,1,30979,0
vivo,114,27,Hyderabad,0,5,3,1,114,,0,FALSE,0,0,1,1,277265,0
apple,114,27,NCR,5,1,0,1,114,0,0,TRUE,0,0,1,0,459068,0
asus,114,27,Churu,0,1,0,1,114,3,70,FALSE,1,0,1,1,432061,0
xiaomi,114,27,Secunderabad,0,4,1,1,114,3,87,TRUE,1,0,1,1,326654,0
samsung,114,27,Jaipur,5,2,1,1,114,3,70,FALSE,0,0,1,1,419771,0
apple,114,27,Ahmedabad,3,2,0,1,114,3,70,FALSE,0,0,1,1,203308,0
apple,114,27,Dehli,2,3,0,3,136,5,90,FALSE,0,0,1,1,246625,0
samsung,115,27,Hyderabad,1,1,0,1,115,3,87,FALSE,0,0,1,1,480040,0
asus,115,27,Varanasi,1,2,1,1,0,3,70,FALSE,0,0,1,1,66200,0
xiaomi,115,27,Hubli,2,2,1,1,115,4,70,TRUE,1,0,1,0,232684,0
xiaomi,115,27,Bangalore,1,2,0,2,161,6,153,TRUE,0,0,0,1,441920,0
oneplus,116,27,Ahmedabad,3,1,0,1,116,0,0,FALSE,0,0,1,1,306819,0
apple,116,27,NCR,3,1,0,1,116,3,70,FALSE,0,0,1,1,255225,0
vivo,116,27,Hyderabad,1,2,0,1,116,3,70,FALSE,0,0,1,0,430728,0
xiaomi,116,27,NCR,1,7,3,3,179,8,110,TRUE,0,0,1,1,492060,0
oppo,116,27,Pune,4,11,8,1,116,1,3,FALSE,0,0,1,1,359249,0
xiaomi,116,27,Hyderabad,1,1,0,1,116,,0,TRUE,0,0,1,1,383537,0
motorola,116,27,Chennai,1,1,0,1,116,0,0,TRUE,0,0,1,1,183038,0
samsung,116,27,,1,1,0,1,116,,0,FALSE,0,0,1,0,230131,0
vivo,117,27,Chennai,5,8,2,5,260,5,187,TRUE,0,1,1,1,467864,0
realme,117,27,Bangalore,1,5,1,3,204,3,70,FALSE,0,0,1,1,356263,0
motorola,117,27,,1,2,0,1,117,1,70,FALSE,0,0,0,0,369576,0
apple,117,27,Hyderabad,1,1,0,1,117,0,0,FALSE,0,0,1,1,243343,0
oppo,117,27,NCR,0,2,0,2,228,4,73,TRUE,0,0,1,1,349779,0
samsung,117,27,,1,1,0,1,117,2,53,FALSE,0,0,1,0,373770,0
apple,117,27,Davangere,3,6,1,3,290,0,0,TRUE,0,0,1,1,38816,0
apple,117,27,Bangalore,2,2,1,1,117,3,70,FALSE,0,0,1,1,57458,0
apple,118,27,Mumbai,1,3,1,1,118,0,0,FALSE,0,0,1,1,409978,0
xiaomi,119,27,NCR,3,3,0,1,119,3,70,FALSE,0,0,0,1,412983,0
xiaomi,120,27,Pune,1,1,0,1,120,3,120,TRUE,0,0,1,1,312081,0
realme,120,27,Bangalore,3,2,0,1,120,3,87,TRUE,8,0,0,1,17161,0
oneplus,120,27,,1,1,0,1,120,3,70,FALSE,0,0,1,0,6877,0
oppo,120,27,Bangalore,3,1,0,1,120,0,0,TRUE,0,0,1,1,54588,0
apple,121,27,Nellore,3,2,0,2,251,1,3,FALSE,0,0,1,1,139943,0
oneplus,122,27,Bangalore,2,1,0,1,122,4,70,TRUE,0,0,1,0,35980,0
hmd global,122,27,Pune,1,3,1,1,122,1,87,TRUE,0,0,0,1,61117,0
xiaomi,122,27,Mumbai,3,1,0,1,122,2,20,FALSE,0,0,1,0,276146,0
xiaomi,122,27,Bhubaneshwar,5,1,0,1,122,3,87,TRUE,1,0,1,1,303715,0
xiaomi,123,27,Mumbai,1,2,1,1,123,0,0,FALSE,0,1,1,0,68399,0
oneplus,123,27,Davangere,0,6,0,5,143,5,137,TRUE,1,0,1,1,439447,0
oneplus,124,27,Pune,1,1,0,1,124,3,87,FALSE,0,0,0,0,290152,0
samsung,125,27,Vijayawada,2,3,0,3,204,6,190,TRUE,0,0,1,1,35688,0
realme,125,27,Jajpur,3,7,0,1,125,3,70,TRUE,0,0,1,1,396525,0
oneplus,125,27,Patna,0,1,0,1,125,0,0,FALSE,0,0,1,1,15969,0
zuk,126,27,NCR,1,1,0,1,126,2,3,TRUE,0,0,0,1,443660,0
hmd global,126,27,Pune,1,1,0,1,126,3,70,TRUE,0,0,0,1,12380,0
xiaomi,127,27,Bangalore,1,1,0,1,127,3,70,FALSE,1,0,1,1,154848,0
xiaomi,127,27,Dharamshala,2,3,0,2,137,4,73,FALSE,0,0,1,0,256208,0
xiaomi,127,27,Mumbai,1,1,0,1,127,3,70,FALSE,0,0,1,1,348894,0
motorola,127,27,North Carolina,3,4,3,1,127,2,103,TRUE,0,0,1,1,231431,0
oneplus,127,27,Chennai,1,3,0,1,127,3,87,FALSE,0,0,1,1,324915,0
xiaomi,128,27,Hyderabad,1,1,0,1,0,0,0,TRUE,0,0,1,1,485147,0
oneplus,128,27,Bangalore,1,1,0,1,128,1,67,FALSE,1,0,1,1,124385,0
oneplus,128,27,Bangalore,0,4,1,2,161,0,0,FALSE,0,0,1,1,48554,0
samsung,128,27,NCR,1,1,0,1,128,0,0,FALSE,,,1,1,446469,0
apple,128,27,Bhopal,2,1,0,1,128,,0,FALSE,0,0,1,1,403664,0
xiaomi,129,27,Kolkata,1,3,2,1,129,5,130,FALSE,0,0,1,0,3479,0
oneplus,129,27,Bangalore,8,5,1,4,192,1,3,TRUE,0,0,1,1,408825,0
xiaomi,129,27,Dharmapuri,5,2,0,2,181,2,53,TRUE,0,0,0,1,244895,0
oneplus,129,27,Pune,1,2,1,1,129,0,17,FALSE,2,0,1,1,22456,0
xiaomi,130,27,Hyderabad,2,10,0,5,201,9,193,TRUE,0,0,1,1,498104,0
oppo,130,27,Dehli,1,1,0,1,130,3,70,TRUE,1,0,1,1,77103,0
xiaomi,131,27,Bangalore,1,4,1,1,131,0,0,TRUE,0,0,0,0,175246,0
blackberry,131,27,Mumbai,1,3,2,1,131,0,0,FALSE,0,0,1,0,433062,0
oneplus,132,27,Bangalore,0,1,0,1,132,0,0,FALSE,0,0,1,1,407836,0
oneplus,132,27,Mumbai,1,1,0,1,132,3,70,FALSE,0,0,1,1,4332,0
oneplus,132,27,Bangalore,1,2,0,2,157,0,0,TRUE,1,0,1,0,126813,0
apple,133,27,Hyderabad,4,2,1,1,133,0,33,FALSE,0,0,1,1,456323,0
oneplus,133,27,Jaipur,,,,,,0,,TRUE,,,1,0,174433,0
xiaomi,133,27,Bharuch,1,6,4,1,133,0,0,FALSE,0,0,1,1,199117,0
apple,133,27,,1,2,1,1,133,3,70,FALSE,0,0,1,1,469336,0
apple,133,27,NCR,1,3,1,2,140,,0,FALSE,0,0,0,0,266911,0
apple,133,27,Panaji,2,4,1,3,307,6,140,FALSE,,,1,1,444575,0
oneplus,133,27,Chennai,2,6,0,1,133,3,70,FALSE,1,0,0,1,95284,0
apple,133,27,Rajahmundry,2,3,0,2,143,,0,FALSE,0,0,1,1,361333,0
oneplus,133,27,Pune,2,4,1,2,157,5,123,FALSE,0,0,1,0,36580,0
motorola,133,27,Pune,5,3,1,2,233,6,140,FALSE,1,0,1,1,260962,0
samsung,133,27,NCR,4,51,0,48,423,54,293,TRUE,3,0,1,1,40304,0
oneplus,133,27,Bangalore,2,1,0,1,133,0,0,FALSE,0,0,1,1,329848,0
samsung,133,27,Muzaffarpur,0,2,1,1,133,,0,FALSE,0,0,1,1,126978,0
xiaomi,133,27,,1,10,2,3,143,9,160,FALSE,3,4,1,1,489397,0
oneplus,134,27,Bangalore,2,3,0,2,141,0,0,TRUE,0,0,1,1,88362,0
xiaomi,134,27,Bangalore,2,1,0,1,134,3,53,TRUE,0,0,1,1,475548,0
oneplus,134,27,Bangalore,2,1,0,1,0,0,0,TRUE,0,0,1,1,171528,0
xiaomi,134,27,Mumbai,2,2,1,1,134,2,53,FALSE,0,0,1,0,191263,0
apple,135,27,Hyderabad,1,1,0,1,0,0,0,FALSE,0,0,1,0,184790,0
apple,136,27,Gulbarga,1,1,0,1,136,0,0,FALSE,1,3,1,1,292546,0
huawei,136,27,Bangalore,1,1,0,1,136,4,73,TRUE,0,0,1,1,97086,0
motorola,137,27,Anantapur,3,2,0,1,137,3,87,FALSE,0,0,1,1,470057,0
apple,138,27,NCR,1,2,0,2,324,0,0,FALSE,0,0,1,1,290704,0
oppo,138,27,Surat,4,1,0,1,138,3,70,FALSE,1,1,1,1,273619,0
vivo,140,27,Coimbatore,6,9,0,7,405,15,247,FALSE,0,0,1,0,403353,0
vivo,140,27,Ongole,1,1,0,1,140,3,137,FALSE,3,0,1,1,486095,0
oneplus,140,27,NCR,1,1,0,1,140,0,0,FALSE,0,0,0,1,5230,0
xiaomi,140,27,Bangalore,2,2,0,2,0,3,23,FALSE,0,0,1,0,50563,0
xiaomi,140,27,Bangalore,3,4,1,1,140,0,0,TRUE,1,1,1,0,354684,0
lenovo,141,27,Bangalore,1,1,0,1,141,2,133,FALSE,0,0,1,0,483280,0
xiaomi,141,27,Vellore,0,2,0,2,162,,0,FALSE,0,0,1,1,2591,0
oneplus,141,27,Jaipur,1,1,0,1,141,,0,TRUE,0,0,1,1,8935,0
oneplus,141,27,Bangalore,0,4,1,1,141,2,20,FALSE,1,0,1,1,18462,0
lge,141,27,Hyderabad,2,2,0,2,151,1,0,FALSE,2,0,0,1,133891,0
vivo,142,27,Bikaner,2,1,0,1,142,3,70,FALSE,0,1,1,1,376291,0
apple,142,27,Puducherry,1,3,2,1,142,2,133,FALSE,0,0,1,1,344292,0
oneplus,143,27,Bangalore,0,1,0,1,143,,0,TRUE,0,1,1,1,426639,0
oppo,144,27,Mumbai,2,1,0,1,144,3,70,FALSE,,,1,1,455427,0
apple,144,27,Nagpur,3,7,5,1,144,3,70,FALSE,0,0,1,1,103749,0
xiaomi,145,27,Kankroli,2,1,0,1,145,,0,FALSE,0,0,1,1,466244,0
samsung,145,27,Jalandhar,2,1,0,1,145,3,70,TRUE,0,0,0,1,401338,0
huawei,146,27,Indore,1,1,0,1,146,4,70,TRUE,0,0,1,1,46029,0
oppo,146,27,Surat,2,2,0,1,146,4,137,TRUE,0,0,1,1,349157,0
xiaomi,147,27,Chandigarh,9,1,0,1,147,0,0,FALSE,0,0,1,0,95272,0
realme,147,27,Rajkot,1,1,0,1,147,0,0,TRUE,,,1,1,444340,0
oppo,147,27,Hyderabad,3,5,1,3,347,11,293,TRUE,0,0,0,0,327089,0
apple,147,27,Hyderabad,1,2,0,2,290,6,140,FALSE,0,0,1,0,252861,0
xiaomi,147,27,Hyderabad,1,2,0,1,147,3,70,TRUE,1,0,0,0,46261,0
apple,148,27,NCR,14,5,0,4,363,1,0,FALSE,0,0,0,0,204560,0
oneplus,148,27,Hyderabad,2,2,0,1,0,2,150,TRUE,0,0,1,0,300480,0
motorola,148,27,NCR,1,1,0,1,148,1,50,FALSE,3,0,0,0,56867,0
motorola,150,27,NCR,,,,,,0,,TRUE,,,0,1,225049,0
lge,150,27,Chennai,2,1,0,1,150,3,70,TRUE,0,0,0,1,163455,0
xiaomi,150,27,,1,1,0,1,150,0,0,FALSE,1,0,1,0,119985,0
oneplus,150,27,Mumbai,1,1,0,1,150,3,70,FALSE,0,0,0,1,229529,0
xiaomi,150,27,Mumbai,3,4,0,4,263,0,0,FALSE,0,0,1,1,19046,0
apple,151,27,Panipat,1,2,1,1,151,1,67,FALSE,0,0,1,0,247092,0
apple,151,27,Bangalore,1,1,0,1,0,4,77,FALSE,2,0,0,0,237722,0
xiaomi,151,27,Jaipur,2,6,4,1,151,,0,FALSE,0,0,1,1,422298,0
asus,151,27,Mumbai,0,1,0,1,151,3,120,FALSE,1,0,1,1,165165,0
oneplus,151,27,Bangalore,0,2,0,1,151,0,0,FALSE,0,0,0,1,67687,0
xiaomi,152,27,NCR,4,3,0,1,152,2,20,FALSE,3,0,1,1,316737,0
oneplus,153,27,Pune,2,1,0,1,153,4,153,FALSE,0,0,1,0,386496,0
google,153,27,Bangalore,2,2,0,1,153,3,70,TRUE,1,0,0,1,169092,0
samsung,153,27,NCR,5,1,0,1,153,1,10,FALSE,,,1,1,447204,0
apple,153,27,NCR,2,2,0,1,153,4,77,FALSE,0,0,1,1,236098,0
apple,154,27,Hyderabad,2,2,0,2,173,7,157,FALSE,0,0,1,1,7152,0
xiaomi,154,27,Hisar,2,1,0,1,154,3,87,FALSE,0,1,1,1,325795,0
google,155,27,Mumbai,1,1,0,1,155,1,3,TRUE,0,0,1,1,87761,0
oneplus,155,27,Hyderabad,3,2,0,2,174,6,97,TRUE,1,0,1,1,129222,0
apple,155,27,Hyderabad,1,1,0,1,155,0,0,FALSE,0,0,1,1,296296,0
oneplus,156,27,Mumbai,1,1,0,1,156,3,70,TRUE,0,0,0,1,308051,0
apple,157,27,Bangalore,6,8,2,6,917,19,537,TRUE,0,0,1,1,227357,0
realme,157,27,Vijayapura,2,2,0,2,197,3,103,FALSE,0,0,1,1,365053,0
oneplus,157,27,Agra,3,1,0,1,157,0,0,TRUE,0,0,1,1,90174,0
apple,158,27,Gwalior,1,2,0,1,158,0,0,FALSE,1,0,0,1,295683,0
realme,159,27,NCR,3,1,0,1,159,0,0,FALSE,1,0,1,1,405789,0
apple,159,27,Bangalore,1,1,0,1,0,1,50,FALSE,0,0,1,1,305000,0
oneplus,160,27,Mumbai,2,5,1,2,209,3,53,FALSE,4,1,1,1,164504,0
oneplus,160,27,Bangalore,2,2,0,1,160,0,0,FALSE,0,0,0,0,103024,0
apple,160,27,Aurangabad,2,2,0,2,227,7,207,TRUE,0,0,1,1,391307,0
apple,160,27,Hyderabad,4,2,0,1,160,0,67,FALSE,0,0,0,1,314549,0
apple,161,27,Alavalapadu,1,1,0,1,161,3,70,FALSE,0,0,1,0,167107,0
xiaomi,161,27,Mumbai,1,1,0,1,0,1,3,FALSE,0,0,0,1,118426,0
google,162,27,Thiruvananthapuram,1,1,0,1,162,3,70,FALSE,1,0,1,1,308551,0
samsung,162,27,Ranchi,1,2,0,1,162,3,70,FALSE,0,0,1,1,201407,0
apple,162,27,NCR,5,2,1,1,162,3,70,FALSE,0,0,1,0,5006,0
oneplus,163,27,Hyderabad,1,3,0,2,181,0,0,FALSE,0,0,0,0,188138,0
xiaomi,163,27,Hyderabad,1,10,1,1,163,,0,TRUE,0,0,1,1,403004,0
apple,164,27,Mangalore,2,2,0,2,189,3,137,FALSE,0,0,1,1,309663,0
xiaomi,164,27,Bangalore,2,1,0,1,0,3,70,TRUE,0,0,1,1,333605,0
vivo,165,27,Mumbai,2,3,2,1,165,,0,FALSE,0,0,1,1,356849,0
oneplus,166,27,Bangalore,2,2,0,1,166,2,53,FALSE,0,0,1,1,25940,0
xiaomi,167,27,Hyderabad,1,8,3,4,387,4,153,TRUE,1,1,1,0,475675,0
oneplus,167,27,Annavaram,2,3,0,2,221,7,190,FALSE,1,0,1,1,310803,0
oneplus,167,27,Hyderabad,6,1,0,1,167,,0,FALSE,0,0,1,1,402926,0
realme,167,27,Ludhiana,1,1,0,1,167,2,70,FALSE,0,0,1,1,468486,0
oneplus,167,27,Hyderabad,2,1,0,1,167,0,0,FALSE,0,0,1,1,283204,0
oneplus,167,27,Mumbai,0,2,0,1,167,3,153,FALSE,1,1,1,1,109014,0
apple,167,27,Chennai,1,4,0,2,249,,0,FALSE,0,0,1,1,34018,0
apple,167,27,Pune,0,2,0,1,167,0,0,FALSE,0,0,1,1,424135,0
apple,167,27,NCR,0,1,0,1,167,3,87,FALSE,4,0,1,1,411846,0
apple,167,27,Vellore,2,1,0,1,167,0,0,FALSE,0,0,1,1,430335,0
apple,167,27,Hyderabad,1,2,0,1,167,0,0,FALSE,1,1,1,1,87250,0
oneplus,167,27,Bangalore,4,1,0,1,167,2,20,FALSE,0,0,1,1,263633,0
xiaomi,167,27,Bangalore,2,3,0,2,30,0,0,FALSE,0,0,0,0,395111,0
samsung,168,27,Bangalore,5,1,0,1,168,,0,FALSE,0,1,1,0,319532,0
apple,169,27,Bellary,4,1,0,1,169,0,0,FALSE,1,0,1,1,223012,0
samsung,169,27,,3,2,0,2,182,5,173,FALSE,0,0,1,1,499872,0
realme,169,27,Mysore,1,2,0,2,241,5,173,TRUE,0,1,0,1,382519,0
oneplus,170,27,Mumbai,2,2,0,1,170,0,0,FALSE,0,0,1,0,481864,0
apple,170,27,Hooghly,1,2,1,1,170,2,133,FALSE,2,0,1,0,339086,0
xiaomi,172,27,Bangalore,4,5,0,4,439,8,257,TRUE,1,0,1,0,482787,0
apple,172,27,Jalandhar,1,1,0,1,172,2,20,FALSE,0,0,1,1,370579,0
apple,172,27,NCR,3,4,1,3,398,2,133,FALSE,0,0,1,1,34477,0
huawei,173,27,Hyderabad,3,1,0,1,173,1,103,TRUE,0,1,1,0,278786,0
samsung,173,27,,1,4,0,1,173,3,70,FALSE,1,0,1,1,375849,0
vivo,174,27,Kanchipuram,1,4,1,1,174,4,170,FALSE,0,0,1,1,325014,0
apple,175,27,NCR,3,5,1,4,254,6,257,FALSE,1,0,1,1,384705,0
samsung,176,27,Ongole,2,2,0,1,176,0,0,FALSE,0,0,1,1,35821,0
vivo,177,27,Pune,1,5,2,1,177,0,117,TRUE,0,0,0,1,131193,0
samsung,177,27,Hyderabad,1,2,0,1,0,4,170,TRUE,0,0,0,0,264873,0
oneplus,178,27,Pune,1,1,0,1,178,2,3,TRUE,2,0,1,1,41271,0
oneplus,178,27,NCR,2,1,0,1,178,2,53,FALSE,0,0,1,1,457348,0
xiaomi,178,27,Bangalore,3,5,1,2,178,4,170,TRUE,2,0,0,1,13328,0
xiaomi,178,27,Anantapur,1,1,0,1,178,,0,FALSE,0,0,0,1,340797,0
xiaomi,178,27,NCR,3,2,0,1,178,1,7,TRUE,0,0,1,1,200117,0
samsung,179,27,NCR,7,1,0,1,179,3,167,FALSE,0,0,1,1,107041,0
vivo,179,27,Cuttack,2,1,0,1,179,4,173,FALSE,0,1,1,1,432679,0
apple,180,27,Hyderabad,3,2,0,2,228,6,207,FALSE,0,0,1,1,138,0
vivo,180,27,Hyderabad,1,1,0,1,180,5,170,TRUE,0,0,1,1,20262,0
oneplus,181,27,Bharuch,2,1,0,1,181,2,170,FALSE,1,0,1,1,413431,0
apple,182,27,Patna,1,2,0,1,182,4,170,FALSE,0,0,1,1,202939,0
apple,183,27,NCR,2,1,0,1,183,0,0,FALSE,0,0,1,1,335885,0
samsung,183,27,Tiruvallur,1,1,0,1,183,1,37,FALSE,0,0,0,1,184826,0
samsung,183,27,Chennai,,,,,,0,,FALSE,,,1,1,152946,0
xiaomi,184,27,Mumbai,1,3,0,2,243,,0,TRUE,1,0,0,1,413751,0
apple,185,27,Bangalore,1,1,0,1,185,3,70,TRUE,0,0,1,1,12785,0
xiaomi,187,27,,2,1,0,1,187,5,187,TRUE,0,0,1,1,498300,0
oneplus,187,27,Mumbai,2,7,3,3,212,,0,TRUE,1,0,1,1,288059,0
apple,189,27,Amravati,1,5,1,3,473,4,293,FALSE,2,0,1,1,164953,0
apple,189,27,NCR,4,9,3,5,1738,0,0,FALSE,0,0,1,1,209321,0
xiaomi,190,27,Pune,1,1,0,1,190,0,0,FALSE,0,0,1,1,493651,0
oneplus,190,27,Thiruvananthapuram,1,1,0,1,190,3,70,FALSE,0,0,1,1,177580,0
oneplus,190,27,Mumbai,1,2,0,1,190,1,3,FALSE,0,0,1,1,456346,0
xiaomi,191,27,Kharagpur,2,2,0,2,250,5,173,FALSE,0,0,1,1,225990,0
samsung,192,27,Hyderabad,4,5,1,3,357,,0,FALSE,1,0,1,0,140840,0
motorola,194,27,Kolkata,3,62,22,2,195,5,187,TRUE,5,0,1,0,419040,0
oneplus,199,27,Bangalore,3,1,0,1,199,0,0,TRUE,0,0,1,1,342675,0
apple,200,27,NCR,4,2,1,1,200,4,170,FALSE,0,0,1,0,79811,0
oneplus,200,27,NCR,2,1,0,1,200,0,0,TRUE,0,0,0,1,141383,0
oneplus,201,27,NCR,4,2,1,1,201,4,170,TRUE,0,0,0,1,226891,0
xiaomi,202,27,Rupnagar,0,3,1,1,202,1,3,FALSE,0,0,0,0,339501,0
apple,203,27,NCR,0,1,0,1,203,4,170,FALSE,0,1,1,1,499196,0
oneplus,204,27,Pune,2,1,0,1,204,,0,FALSE,0,0,1,1,314714,0
oneplus,204,27,,2,1,0,1,204,4,170,FALSE,0,0,1,1,224306,0
samsung,207,27,Bhubaneshwar,2,2,0,1,207,0,0,FALSE,1,0,1,1,106843,0
oneplus,207,27,Kanchipuram,1,2,0,2,223,7,197,FALSE,1,2,1,0,310527,0
vivo,207,27,Patiala,3,7,1,2,208,4,170,FALSE,1,0,1,1,476237,0
samsung,208,27,Chennai,1,1,0,1,208,4,170,FALSE,0,0,1,1,494217,0
apple,208,27,Hyderabad,1,1,0,1,0,0,0,FALSE,1,0,1,0,270004,0
vivo,209,27,Hyderabad,5,3,0,2,243,6,223,FALSE,0,0,1,1,34308,0
apple,211,27,Bangalore,1,1,0,1,211,1,67,FALSE,0,0,0,0,393067,0
oneplus,212,27,NCR,1,1,0,1,212,3,120,FALSE,0,0,1,1,482480,0
oneplus,214,27,Bangalore,4,1,0,1,214,3,153,FALSE,1,0,1,1,141647,0
huawei,215,27,Bangalore,3,2,1,1,215,4,170,FALSE,0,3,1,1,404579,0
oneplus,217,27,,3,6,2,2,277,6,223,FALSE,1,0,1,1,152110,0
oneplus,218,27,Mumbai,6,1,0,1,218,1,17,FALSE,0,0,1,1,462992,0
samsung,220,27,Gwalior,1,2,1,1,220,1,3,FALSE,0,0,1,1,7251,0
oppo,222,27,Hyderabad,3,3,1,1,222,4,170,TRUE,1,0,1,1,378337,0
samsung,223,27,Bangalore,1,2,0,1,223,1,3,FALSE,0,1,0,1,192403,0
google,223,27,Bangalore,0,2,0,2,278,1,3,FALSE,0,1,1,1,2103,0
xiaomi,224,27,Bangalore,2,2,0,1,224,4,170,TRUE,1,0,1,1,249779,0
xiaomi,225,27,NCR,3,1,0,1,225,4,170,FALSE,1,0,1,1,334199,0
